Participant,Behavioral_Variable,Wellness_Variable,Window,Relationship,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR
p16,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,0.03795931222446456,0.7365352067450384,81,True,0.9336693999816424,False,False
p16,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,-0.12736781675571032,0.2571657456154001,81,True,0.6381754375222459,False,False
p16,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,-0.10742237612949077,0.33981020357884395,81,True,0.7070181449874434,False,False
p16,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,0.10919169815943211,0.3318689374452867,81,True,0.6983075558744575,False,False
p16,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.060644947233401116,0.5907036675781716,81,True,0.8534972561229454,False,False
p16,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,0.03422592138824773,0.7616349806527384,81,True,0.9379797958420278,False,False
p16,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,-0.1308151294799678,0.24440491787918578,81,True,0.6233559774191354,False,False
p16,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,-0.11743332970486783,0.2964434836746399,81,True,0.6740568101325118,False,False
p16,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,0.08712708308428561,0.43926890299880916,81,True,0.7516988806250882,False,False
p16,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,0.05809005134020885,0.6949234268485042,48,True,0.9126407812833419,False,False
p16,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,0.08830256173696054,0.5506278887822413,48,True,0.8294798239747866,False,False
p16,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,0.044823834032896887,0.7622597025085247,48,True,0.9379797958420278,False,False
p16,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,-0.17481819329370313,0.23466490114767413,48,True,0.6202938008424393,False,False
p16,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,-0.3337977882086041,0.020416838980385012,48,True,0.1891835538549437,True,False
p16,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,-0.24636368814315218,0.026616000573418112,81,True,0.2206758010278233,True,False
p16,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,-0.03089169628852498,0.7842619145422373,81,True,0.9428562668721743,False,False
p16,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,-0.07889713222577995,0.48384603483292127,81,True,0.7894741440731026,False,False
p16,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,-0.11460003874277876,0.3083309369120995,81,True,0.6740568101325118,False,False
p16,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,-0.05186329935135771,0.6456422365688705,81,True,0.8812144039656207,False,False
p16,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,0.007876532439087976,0.9443623614762529,81,True,0.9925140323527736,False,False
p16,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,0.12157739239297807,0.2796053435348359,81,True,0.6636894679622124,False,False
p16,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,0.021911154134919206,0.8460516820390075,81,True,0.9692448887571409,False,False
p16,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,0.05695605801779665,0.6135254787860649,81,True,0.8632321494812749,False,False
p16,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,0.08989068206697531,0.4248361213137599,81,True,0.7468371342626539,False,False
p16,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,-0.20792330606110784,0.0625133841521085,81,True,0.3431441195305956,False,False
p16,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,-0.012050450589858132,0.9149696807532284,81,True,0.9882193366747707,False,False
p16,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,-0.05040107979706271,0.6549880455267673,81,True,0.8843752719226596,False,False
p16,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,-0.15365007729319508,0.1708415045830323,81,True,0.5325614803359957,False,False
p16,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,-0.016220669398973313,0.885716508258501,81,True,0.9801839559182813,False,False
p16,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,0.009305198466364926,0.9342913491551729,81,True,0.9910519371129481,False,False
p16,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,-0.019453367306014165,0.8631424509986664,81,True,0.9704238296534385,False,False
p16,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,0.0734812750211818,0.5144432900387508,81,True,0.81058927135591,False,False
p16,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,-0.07554304951651543,0.5026800766458795,81,True,0.8007994911866535,False,False
p16,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,0.0026770571776001603,0.981076694538466,81,True,0.9937742115046837,False,False
p16,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,-0.1645526650747882,0.14210891451641378,81,True,0.48069172038068353,False,False
p16,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,0.1395276313328228,0.21411925900253703,81,True,0.5949499044218831,False,False
p16,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,-0.0894345338179837,0.4271994315959258,81,True,0.747789829376049,False,False
p16,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,-0.05046318971165767,0.6545899754441704,81,True,0.8843752719226596,False,False
p16,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,0.0898243047275746,0.42517955663467916,81,True,0.7468371342626539,False,False
p16,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,-0.12100215112717534,0.28190374431266246,81,True,0.6636894679622124,False,False
p16,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,-0.08056236768348056,0.4746367636901113,81,True,0.7828089185850565,False,False
p16,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,-0.08012252056338545,0.477060039360345,81,True,0.7828089185850565,False,False
p16,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,-0.07467733837894482,0.5076022413062857,81,True,0.8056345110580686,False,False
p16,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,-0.1380522693860718,0.21905166549895508,81,True,0.599205168394815,False,False
p16,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.07601934781228623,0.49998258581209054,81,True,0.797760523965579,False,False
p16,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,0.09644852520486574,0.39169678586233486,81,True,0.7347829168755551,False,False
p16,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,-0.033666458531051165,0.7654182866322785,81,True,0.9379797958420278,False,False
p16,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,0.0024118698622114625,0.9829509280130485,81,True,0.9937742115046837,False,False
p16,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,0.04406964889582477,0.6960544630655882,81,True,0.9126407812833419,False,False
